Transaction_ID,Customer_ID,Purchase_Date,Product_Category,Product_Name,Quantity,Unit_Price,Total_Amount,Payment_Status,Acquisition_Channel,Customer_Segment,City,State,Gender,Age_Group
T002182,C0693,2025-06-17,Grocery,Coffee,2,299,598,Success,YouTube,Returning,Chennai,Tamil Nadu,Female,25-34
T002183,C0693,2025-07-19,Footwear,Boots,3,299,897,Success,YouTube,Returning,Chennai,Tamil Nadu,Female,25-34
T002184,C0693,2025-08-20,Footwear,Boots,1,4999,4999,Failed,YouTube,Returning,Chennai,Tamil Nadu,Female,25-34
T002185,C0693,2025-09-13,Accessories,Wallet,2,299,598,Success,YouTube,Returning,Chennai,Tamil Nadu,Female,25-34
T002186,C0693,2025-10-03,Grocery,Coffee,1,598,598,Success,YouTube,Returning,Chennai,Tamil Nadu,Female,25-34
T002187,C0694,2025-08-08,Toys,Blocks,1,1499,1499,Success,Amazon,New,Mumbai,Maharashtra,Female,25-34
T002188,C0695,2025-12-25,Sports,Yoga Mat,3,5998,17994,Success,Google Ads,New,Kolkata,West Bengal,Male,18-24
T002189,C0695,2026-01-20,Toys,Blocks,3,1999,5997,Success,Google Ads,New,Kolkata,West Bengal,Male,18-24
T002190,C0696,2025-04-24,Sports,Football,3,1999,5997,Refunded,Google Ads,New,Chennai,Tamil Nadu,Female,35-44
T002191,C0697,2025-05-02,Toys,Blocks,1,448,448,Success,Amazon,VIP,Hyderabad,Telangana,Female,35-44
T002192,C0697,2025-04-13,Footwear,Sneakers,3,298,894,Success,Amazon,VIP,Hyderabad,Telangana,Female,35-44
T002193,C0698,2025-12-23,Books,Novel,2,2398,4796,Success,Organic Search,New,Bengaluru,Karnataka,Male,35-44
T002194,C0698,2026-01-29,Books,Novel,3,999,2997,Success,Organic Search,New,Bengaluru,Karnataka,Male,35-44
T002195,C0698,2026-03-08,Beauty,Lipstick,3,499,1497,Success,Organic Search,New,Bengaluru,Karnataka,Male,35-44
T002196,C0699,2025-07-03,Footwear,Sneakers,3,4999,14997,Success,YouTube,New,Kolkata,West Bengal,Male,35-44
T002197,C0700,2025-10-02,Toys,Puzzle,2,1798,3596,Success,Amazon,New,Mumbai,Maharashtra,Female,25-34
T002198,C0701,2025-11-02,Sports,Football,2,598,1196,Success,Amazon,Returning,Chennai,Tamil Nadu,Male,18-24
T002199,C0701,2025-12-03,Grocery,Coffee,3,238,714,Success,Amazon,Returning,Chennai,Tamil Nadu,Male,18-24
T002200,C0701,2026-01-12,Books,Novel,3,299,897,Success,Amazon,Returning,Chennai,Tamil Nadu,Male,18-24
T002201,C0701,2025-12-31,Electronics,Headphones,1,238,238,Success,Amazon,Returning,Chennai,Tamil Nadu,Male,18-24
T002202,C0701,2026-02-07,Electronics,Headphones,3,799,2397,Success,Amazon,Returning,Chennai,Tamil Nadu,Male,18-24
T002203,C0702,2025-09-26,Footwear,Boots,2,5998,11996,Success,Organic Search,Premium,Pune,Maharashtra,Male,45-54
T002204,C0702,2025-10-09,Home & Kitchen,Pan,1,2877,2877,Success,Organic Search,Premium,Pune,Maharashtra,Male,45-54
T002205,C0702,2025-09-22,Accessories,Watch,3,2398,7194,Success,Organic Search,Premium,Pune,Maharashtra,Male,45-54
T002206,C0703,2025-03-19,Beauty,Lipstick,2,1198,2396,Refunded,Amazon,VIP,Pune,Maharashtra,Female,45-54
T002207,C0703,2025-03-24,Home & Kitchen,Bottle,1,7498,7498,Success,Amazon,VIP,Pune,Maharashtra,Female,45-54
T002208,C0703,2025-04-04,Grocery,Tea,1,7498,7498,Success,Amazon,VIP,Pune,Maharashtra,Female,45-54
T002209,C0703,2025-04-06,Books,Novel,1,1198,1198,Success,Amazon,VIP,Pune,Maharashtra,Female,45-54
T002210,C0703,2025-04-21,Accessories,Bag,1,748,748,Success,Amazon,VIP,Pune,Maharashtra,Female,45-54
T002211,C0703,2025-05-09,Accessories,Wallet,1,2248,2248,Success,Amazon,VIP,Pune,Maharashtra,Female,45-54
T002212,C0703,2025-05-02,Electronics,Monitor,2,2248,4496,Success,Amazon,VIP,Pune,Maharashtra,Female,45-54
T002213,C0703,2025-05-10,Electronics,Headphones,1,1198,1198,Success,Amazon,VIP,Pune,Maharashtra,Female,45-54
T002214,C0703,2025-05-16,Footwear,Sneakers,3,1498,4494,Success,Amazon,VIP,Pune,Maharashtra,Female,45-54
T002215,C0703,2025-06-02,Sports,Dumbbell,3,298,894,Success,Amazon,VIP,Pune,Maharashtra,Female,45-54
T002216,C0703,2025-06-01,Sports,Dumbbell,3,448,1344,Success,Amazon,VIP,Pune,Maharashtra,Female,45-54
T002217,C0703,2025-07-23,Toys,Blocks,1,298,298,Success,Amazon,VIP,Pune,Maharashtra,Female,45-54
T002218,C0703,2025-07-18,Beauty,Face Wash,3,2248,6744,Success,Amazon,VIP,Pune,Maharashtra,Female,45-54
T002219,C0703,2025-07-14,Fashion,Dress,1,1498,1498,Success,Amazon,VIP,Pune,Maharashtra,Female,45-54
T002220,C0703,2025-08-07,Electronics,Monitor,2,2248,4496,Success,Amazon,VIP,Pune,Maharashtra,Female,45-54
T002221,C0703,2025-08-11,Home & Kitchen,Mixer,2,748,1496,Success,Amazon,VIP,Pune,Maharashtra,Female,45-54
T002222,C0703,2025-08-17,Electronics,Keyboard,2,448,896,Success,Amazon,VIP,Pune,Maharashtra,Female,45-54
T002223,C0704,2025-02-20,Beauty,Face Wash,1,4999,4999,Success,YouTube,New,Kolkata,West Bengal,Female,18-24
T002224,C0705,2025-05-07,Fashion,Dress,1,958,958,Success,Google Ads,Premium,Bengaluru,Karnataka,Male,18-24
T002225,C0705,2025-05-16,Beauty,Lipstick,3,1198,3594,Success,Google Ads,Premium,Bengaluru,Karnataka,Male,18-24
T002226,C0705,2025-06-18,Beauty,Face Wash,2,2398,4796,Success,Google Ads,Premium,Bengaluru,Karnataka,Male,18-24
T002227,C0705,2025-06-26,Books,Notebook,2,1798,3596,Success,Google Ads,Premium,Bengaluru,Karnataka,Male,18-24
T002228,C0705,2025-06-14,Toys,Puzzle,1,1198,1198,Success,Google Ads,Premium,Bengaluru,Karnataka,Male,18-24
T002229,C0705,2025-07-22,Electronics,Monitor,3,3598,10794,Success,Google Ads,Premium,Bengaluru,Karnataka,Male,18-24
T002230,C0705,2025-07-28,Sports,Dumbbell,1,3598,3598,Success,Google Ads,Premium,Bengaluru,Karnataka,Male,18-24
T002231,C0705,2025-08-22,Beauty,Perfume,2,238,476,Success,Google Ads,Premium,Bengaluru,Karnataka,Male,18-24
T002232,C0705,2025-08-13,Books,Notebook,2,598,1196,Success,Google Ads,Premium,Bengaluru,Karnataka,Male,18-24
T002233,C0705,2025-08-12,Grocery,Tea,3,1198,3594,Success,Google Ads,Premium,Bengaluru,Karnataka,Male,18-24
T002234,C0706,2025-11-25,Fashion,Dress,1,2398,2398,Success,Google Ads,New,Delhi,Delhi,Female,18-24
T002235,C0706,2025-12-08,Electronics,Headphones,3,1798,5394,Success,Google Ads,New,Delhi,Delhi,Female,18-24
T002236,C0706,2026-01-04,Toys,Blocks,3,499,1497,Success,Google Ads,New,Delhi,Delhi,Female,18-24
T002237,C0707,2025-06-07,Fashion,Jeans,1,4999,4999,Success,Organic Search,Returning,Hyderabad,Telangana,Male,18-24
T002238,C0707,2025-06-19,Fashion,Jeans,3,2999,8997,Success,Organic Search,Returning,Hyderabad,Telangana,Male,18-24
T002239,C0707,2025-06-24,Home & Kitchen,Bottle,2,2999,5998,Success,Organic Search,Returning,Hyderabad,Telangana,Male,18-24
T002240,C0708,2025-12-25,Fashion,Dress,2,5998,11996,Success,Organic Search,New,Hyderabad,Telangana,Female,35-44
T002241,C0709,2025-06-16,Books,Notebook,1,4999,4999,Refunded,Google Ads,Returning,Mumbai,Maharashtra,Female,25-34
T002242,C0709,2025-06-07,Home & Kitchen,Pan,2,4999,9998,Success,Google Ads,Returning,Mumbai,Maharashtra,Female,25-34
T002243,C0709,2025-07-18,Toys,Blocks,3,4999,14997,Success,Google Ads,Returning,Mumbai,Maharashtra,Female,25-34
T002244,C0709,2025-07-04,Footwear,Boots,3,999,2997,Success,Google Ads,Returning,Mumbai,Maharashtra,Female,25-34
T002245,C0709,2025-08-28,Beauty,Perfume,3,199,597,Success,Google Ads,Returning,Mumbai,Maharashtra,Female,25-34
T002246,C0710,2025-07-20,Beauty,Perfume,2,199,398,Failed,Facebook Ads,New,Mumbai,Maharashtra,Male,18-24
T002247,C0711,2025-03-23,Beauty,Perfume,1,958,958,Success,YouTube,Premium,Bengaluru,Karnataka,Male,18-24
T002248,C0711,2025-03-29,Home & Kitchen,Pan,2,598,1196,Success,YouTube,Premium,Bengaluru,Karnataka,Male,18-24
T002249,C0711,2025-03-26,Beauty,Lipstick,1,598,598,Success,YouTube,Premium,Bengaluru,Karnataka,Male,18-24
T002250,C0712,2025-06-05,Beauty,Face Wash,2,299,598,Success,Facebook Ads,Returning,Hyderabad,Telangana,Female,35-44
T002251,C0713,2025-12-19,Sports,Dumbbell,1,238,238,Success,Organic Search,Returning,Kolkata,West Bengal,Female,25-34
T002252,C0713,2025-12-17,Fashion,Jeans,3,358,1074,Refunded,Organic Search,Returning,Kolkata,West Bengal,Female,25-34
T002253,C0714,2025-09-14,Home & Kitchen,Pan,2,4999,9998,Success,Instagram,New,Mumbai,Maharashtra,Female,25-34
T002254,C0715,2025-09-21,Grocery,Rice,3,958,2874,Success,Amazon,Premium,Bengaluru,Karnataka,Male,35-44
T002255,C0715,2025-09-23,Home & Kitchen,Pan,2,3598,7196,Success,Amazon,Premium,Bengaluru,Karnataka,Male,35-44
T002256,C0715,2025-10-14,Sports,Football,3,2157,6471,Success,Amazon,Premium,Bengaluru,Karnataka,Male,35-44
T002257,C0715,2025-10-05,Footwear,Sneakers,2,1149,2298,Success,Amazon,Premium,Bengaluru,Karnataka,Male,35-44
T002258,C0715,2025-10-14,Sports,Football,3,1149,3447,Success,Amazon,Premium,Bengaluru,Karnataka,Male,35-44
T002259,C0715,2025-11-05,Electronics,Monitor,1,2877,2877,Success,Amazon,Premium,Bengaluru,Karnataka,Male,35-44
T002260,C0715,2025-11-21,Books,Novel,2,2157,4314,Success,Amazon,Premium,Bengaluru,Karnataka,Male,35-44
T002261,C0715,2025-11-22,Beauty,Perfume,3,4317,12951,Success,Amazon,Premium,Bengaluru,Karnataka,Male,35-44
T002262,C0715,2025-12-01,Electronics,Keyboard,3,429,1287,Success,Amazon,Premium,Bengaluru,Karnataka,Male,35-44
T002263,C0715,2025-11-20,Accessories,Wallet,3,2877,8631,Success,Amazon,Premium,Bengaluru,Karnataka,Male,35-44
T002264,C0716,2025-07-28,Electronics,Headphones,2,999,1998,Success,Instagram,New,Bengaluru,Karnataka,Female,18-24
T002265,C0716,2025-08-25,Sports,Dumbbell,1,1499,1499,Refunded,Instagram,New,Bengaluru,Karnataka,Female,18-24
T002266,C0717,2025-08-13,Grocery,Tea,1,1499,1499,Success,Amazon,New,Mumbai,Maharashtra,Female,45-54
T002267,C0718,2025-11-20,Accessories,Bag,2,358,716,Success,Google Ads,Returning,Kolkata,West Bengal,Male,18-24
T002268,C0718,2025-11-28,Beauty,Face Wash,2,358,716,Success,Google Ads,Returning,Kolkata,West Bengal,Male,18-24
T002269,C0718,2025-11-20,Books,Novel,2,5998,11996,Success,Google Ads,Returning,Kolkata,West Bengal,Male,18-24
T002270,C0718,2025-12-23,Grocery,Coffee,3,1798,5394,Success,Google Ads,Returning,Kolkata,West Bengal,Male,18-24
T002271,C0719,2025-08-25,Beauty,Lipstick,3,1499,4497,Success,Amazon,New,Delhi,Delhi,Male,18-24
T002272,C0720,2025-02-13,Sports,Dumbbell,3,1198,3594,Success,Organic Search,Premium,Delhi,Delhi,Male,25-34
T002273,C0720,2025-02-09,Home & Kitchen,Pan,2,3598,7196,Success,Organic Search,Premium,Delhi,Delhi,Male,25-34
T002274,C0720,2025-03-07,Fashion,Dress,3,238,714,Success,Organic Search,Premium,Delhi,Delhi,Male,25-34
T002275,C0720,2025-03-07,Toys,Puzzle,2,958,1916,Success,Organic Search,Premium,Delhi,Delhi,Male,25-34
T002276,C0720,2025-04-27,Home & Kitchen,Mixer,1,2398,2398,Success,Organic Search,Premium,Delhi,Delhi,Male,25-34
T002277,C0720,2025-04-27,Home & Kitchen,Pan,1,2398,2398,Success,Organic Search,Premium,Delhi,Delhi,Male,25-34
T002278,C0720,2025-05-16,Toys,Blocks,3,5998,17994,Success,Organic Search,Premium,Delhi,Delhi,Male,25-34
T002279,C0720,2025-05-04,Sports,Yoga Mat,2,3598,7196,Success,Organic Search,Premium,Delhi,Delhi,Male,25-34
T002280,C0721,2025-08-01,Fashion,Dress,2,299,598,Success,Organic Search,New,Mumbai,Maharashtra,Male,25-34
T002281,C0722,2025-12-18,Toys,Blocks,3,1437,4311,Success,Instagram,Premium,Kolkata,West Bengal,Female,45-54
T002282,C0722,2025-12-20,Home & Kitchen,Bottle,1,2157,2157,Refunded,Instagram,Premium,Kolkata,West Bengal,Female,45-54
T002283,C0722,2025-12-24,Sports,Dumbbell,1,2157,2157,Success,Instagram,Premium,Kolkata,West Bengal,Female,45-54
T002284,C0722,2026-01-14,Electronics,Headphones,3,1198,3594,Success,Instagram,Premium,Kolkata,West Bengal,Female,45-54
T002285,C0722,2026-01-19,Books,Novel,2,1798,3596,Success,Instagram,Premium,Kolkata,West Bengal,Female,45-54
T002286,C0723,2025-06-29,Accessories,Watch,2,238,476,Success,Facebook Ads,Premium,Chennai,Tamil Nadu,Female,35-44
T002287,C0723,2025-06-12,Books,Notebook,2,358,716,Success,Facebook Ads,Premium,Chennai,Tamil Nadu,Female,35-44
T002288,C0723,2025-06-07,Home & Kitchen,Pan,3,958,2874,Success,Facebook Ads,Premium,Chennai,Tamil Nadu,Female,35-44
T002289,C0723,2025-07-09,Toys,Puzzle,1,598,598,Success,Facebook Ads,Premium,Chennai,Tamil Nadu,Female,35-44
T002290,C0723,2025-07-20,Books,Novel,1,3598,3598,Success,Facebook Ads,Premium,Chennai,Tamil Nadu,Female,35-44
T002291,C0723,2025-08-25,Beauty,Perfume,1,1798,1798,Success,Facebook Ads,Premium,Chennai,Tamil Nadu,Female,35-44
T002292,C0723,2025-08-15,Toys,Blocks,2,238,476,Success,Facebook Ads,Premium,Chennai,Tamil Nadu,Female,35-44
T002293,C0723,2025-09-20,Books,Novel,1,358,358,Success,Facebook Ads,Premium,Chennai,Tamil Nadu,Female,35-44
T002294,C0723,2025-09-23,Fashion,Dress,3,3598,10794,Success,Facebook Ads,Premium,Chennai,Tamil Nadu,Female,35-44
T002295,C0723,2025-10-08,Home & Kitchen,Bottle,3,7197,21591,Success,Facebook Ads,Premium,Chennai,Tamil Nadu,Female,35-44
T002296,C0723,2025-10-29,Toys,Blocks,1,2157,2157,Success,Facebook Ads,Premium,Chennai,Tamil Nadu,Female,35-44
T002297,C0723,2025-10-06,Toys,Puzzle,2,1437,2874,Success,Facebook Ads,Premium,Chennai,Tamil Nadu,Female,35-44
T002298,C0723,2025-11-26,Footwear,Sneakers,1,2157,2157,Success,Facebook Ads,Premium,Chennai,Tamil Nadu,Female,35-44
T002299,C0723,2025-11-20,Beauty,Lipstick,3,2157,6471,Success,Facebook Ads,Premium,Chennai,Tamil Nadu,Female,35-44
T002300,C0724,2025-06-15,Electronics,Headphones,1,1798,1798,Success,Google Ads,Premium,Kolkata,West Bengal,Female,45-54
T002301,C0724,2025-06-18,Books,Notebook,1,358,358,Success,Google Ads,Premium,Kolkata,West Bengal,Female,45-54
T002302,C0724,2025-08-05,Beauty,Perfume,2,958,1916,Success,Google Ads,Premium,Kolkata,West Bengal,Female,45-54
T002303,C0724,2025-08-01,Toys,Puzzle,1,598,598,Success,Google Ads,Premium,Kolkata,West Bengal,Female,45-54
T002304,C0724,2025-08-14,Books,Novel,3,1198,3594,Success,Google Ads,Premium,Kolkata,West Bengal,Female,45-54
T002305,C0724,2025-09-07,Electronics,Keyboard,1,1798,1798,Success,Google Ads,Premium,Kolkata,West Bengal,Female,45-54
T002306,C0724,2025-09-19,Grocery,Tea,2,2398,4796,Success,Google Ads,Premium,Kolkata,West Bengal,Female,45-54
T002307,C0724,2025-09-14,Electronics,Keyboard,2,958,1916,Success,Google Ads,Premium,Kolkata,West Bengal,Female,45-54
T002308,C0724,2025-09-30,Grocery,Coffee,2,238,476,Success,Google Ads,Premium,Kolkata,West Bengal,Female,45-54
T002309,C0724,2025-10-20,Grocery,Tea,1,429,429,Success,Google Ads,Premium,Kolkata,West Bengal,Female,45-54
T002310,C0724,2025-10-19,Books,Novel,1,1149,1149,Success,Google Ads,Premium,Kolkata,West Bengal,Female,45-54
T002311,C0724,2025-10-27,Fashion,Jeans,3,285,855,Success,Google Ads,Premium,Kolkata,West Bengal,Female,45-54
T002312,C0725,2025-03-25,Beauty,Face Wash,2,999,1998,Success,Organic Search,New,Chennai,Tamil Nadu,Female,35-44
T002313,C0726,2025-05-07,Home & Kitchen,Bottle,1,958,958,Success,Organic Search,Premium,Kolkata,West Bengal,Male,25-34
T002314,C0726,2025-05-11,Books,Novel,1,2398,2398,Success,Organic Search,Premium,Kolkata,West Bengal,Male,25-34
T002315,C0726,2025-05-28,Electronics,Monitor,1,5998,5998,Success,Organic Search,Premium,Kolkata,West Bengal,Male,25-34
T002316,C0726,2025-06-22,Grocery,Rice,2,3598,7196,Success,Organic Search,Premium,Kolkata,West Bengal,Male,25-34
T002317,C0726,2025-06-21,Electronics,Monitor,3,598,1794,Success,Organic Search,Premium,Kolkata,West Bengal,Male,25-34
T002318,C0727,2025-07-29,Beauty,Face Wash,2,1798,3596,Success,Facebook Ads,Premium,Mumbai,Maharashtra,Female,25-34
T002319,C0727,2025-07-20,Fashion,Dress,2,3598,7196,Success,Facebook Ads,Premium,Mumbai,Maharashtra,Female,25-34
T002320,C0727,2025-08-01,Books,Notebook,3,238,714,Success,Facebook Ads,Premium,Mumbai,Maharashtra,Female,25-34
T002321,C0727,2025-08-10,Home & Kitchen,Bottle,3,958,2874,Success,Facebook Ads,Premium,Mumbai,Maharashtra,Female,25-34
T002322,C0727,2025-08-07,Fashion,T-Shirt,2,2398,4796,Success,Facebook Ads,Premium,Mumbai,Maharashtra,Female,25-34
T002323,C0727,2025-09-12,Accessories,Wallet,1,5998,5998,Success,Facebook Ads,Premium,Mumbai,Maharashtra,Female,25-34
T002324,C0727,2025-09-16,Electronics,Wireless Mouse,2,358,716,Success,Facebook Ads,Premium,Mumbai,Maharashtra,Female,25-34
T002325,C0728,2025-01-20,Books,Notebook,1,958,958,Success,Email,Premium,Delhi,Delhi,Female,45-54
T002326,C0728,2025-01-21,Beauty,Face Wash,2,1198,2396,Success,Email,Premium,Delhi,Delhi,Female,45-54
T002327,C0728,2025-01-08,Books,Novel,2,1798,3596,Success,Email,Premium,Delhi,Delhi,Female,45-54
T002328,C0728,2025-02-16,Electronics,Headphones,1,958,958,Success,Email,Premium,Delhi,Delhi,Female,45-54
T002329,C0728,2025-02-15,Home & Kitchen,Bottle,2,238,476,Success,Email,Premium,Delhi,Delhi,Female,45-54
T002330,C0728,2025-02-26,Beauty,Perfume,2,958,1916,Success,Email,Premium,Delhi,Delhi,Female,45-54
T002331,C0728,2025-03-22,Sports,Dumbbell,2,1198,2396,Failed,Email,Premium,Delhi,Delhi,Female,45-54
T002332,C0728,2025-03-11,Accessories,Bag,1,598,598,Success,Email,Premium,Delhi,Delhi,Female,45-54
T002333,C0728,2025-04-23,Home & Kitchen,Bottle,2,958,1916,Success,Email,Premium,Delhi,Delhi,Female,45-54
T002334,C0728,2025-04-16,Accessories,Bag,3,358,1074,Success,Email,Premium,Delhi,Delhi,Female,45-54
T002335,C0728,2025-04-21,Grocery,Rice,1,5998,5998,Success,Email,Premium,Delhi,Delhi,Female,45-54
T002336,C0729,2025-08-19,Books,Notebook,1,4999,4999,Success,Facebook Ads,Returning,Bengaluru,Karnataka,Male,18-24
T002337,C0729,2025-08-24,Beauty,Perfume,2,199,398,Refunded,Facebook Ads,Returning,Bengaluru,Karnataka,Male,18-24
T002338,C0729,2025-09-22,Sports,Football,2,4999,9998,Success,Facebook Ads,Returning,Bengaluru,Karnataka,Male,18-24
T002339,C0729,2025-10-10,Beauty,Lipstick,3,5998,17994,Success,Facebook Ads,Returning,Bengaluru,Karnataka,Male,18-24
T002340,C0730,2025-05-14,Beauty,Lipstick,3,999,2997,Success,Organic Search,New,Chennai,Tamil Nadu,Male,18-24
T002341,C0730,2025-06-28,Grocery,Tea,1,2999,2999,Failed,Organic Search,New,Chennai,Tamil Nadu,Male,18-24
T002342,C0731,2025-03-10,Grocery,Tea,2,999,1998,Success,Instagram,Returning,Pune,Maharashtra,Female,18-24
T002343,C0731,2025-04-27,Fashion,Jeans,2,4999,9998,Success,Instagram,Returning,Pune,Maharashtra,Female,18-24
T002344,C0731,2025-05-12,Accessories,Bag,3,1499,4497,Refunded,Instagram,Returning,Pune,Maharashtra,Female,18-24
T002345,C0732,2025-09-29,Electronics,Monitor,2,799,1598,Success,Email,Returning,Pune,Maharashtra,Male,35-44
T002346,C0732,2025-09-30,Footwear,Boots,2,499,998,Success,Email,Returning,Pune,Maharashtra,Male,35-44
T002347,C0732,2025-11-06,Toys,Blocks,1,1798,1798,Success,Email,Returning,Pune,Maharashtra,Male,35-44
T002348,C0732,2025-11-28,Sports,Dumbbell,1,958,958,Failed,Email,Returning,Pune,Maharashtra,Male,35-44
T002349,C0733,2025-10-06,Footwear,Sneakers,1,238,238,Success,Google Ads,Returning,Kolkata,West Bengal,Male,25-34
T002350,C0733,2025-11-09,Footwear,Sneakers,2,1798,3596,Success,Google Ads,Returning,Kolkata,West Bengal,Male,25-34
T002351,C0733,2025-11-24,Accessories,Watch,1,598,598,Success,Google Ads,Returning,Kolkata,West Bengal,Male,25-34
T002352,C0733,2025-12-22,Toys,Blocks,1,2398,2398,Failed,Google Ads,Returning,Kolkata,West Bengal,Male,25-34
T002353,C0733,2025-12-25,Grocery,Coffee,1,1198,1198,Success,Google Ads,Returning,Kolkata,West Bengal,Male,25-34
T002354,C0733,2026-01-12,Footwear,Sneakers,1,2999,2999,Success,Google Ads,Returning,Kolkata,West Bengal,Male,25-34
T002355,C0733,2026-01-21,Books,Novel,2,2999,5998,Success,Google Ads,Returning,Kolkata,West Bengal,Male,25-34
T002356,C0734,2025-10-12,Sports,Football,2,598,1196,Success,Instagram,New,Kolkata,West Bengal,Female,25-34
T002357,C0734,2025-11-24,Toys,Puzzle,3,598,1794,Success,Instagram,New,Kolkata,West Bengal,Female,25-34
T002358,C0734,2025-12-31,Books,Novel,3,958,2874,Success,Instagram,New,Kolkata,West Bengal,Female,25-34
T002359,C0735,2025-10-18,Fashion,Jeans,3,5998,17994,Success,YouTube,New,Kolkata,West Bengal,Male,25-34
T002360,C0736,2025-10-28,Footwear,Sneakers,1,2398,2398,Success,Organic Search,Returning,Hyderabad,Telangana,Female,45-54
T002361,C0736,2025-11-25,Grocery,Coffee,1,2398,2398,Success,Organic Search,Returning,Hyderabad,Telangana,Female,45-54
T002362,C0736,2025-11-25,Electronics,Headphones,1,358,358,Success,Organic Search,Returning,Hyderabad,Telangana,Female,45-54
T002363,C0736,2025-12-18,Books,Novel,1,358,358,Success,Organic Search,Returning,Hyderabad,Telangana,Female,45-54
T002364,C0736,2025-12-12,Fashion,T-Shirt,1,3598,3598,Success,Organic Search,Returning,Hyderabad,Telangana,Female,45-54
T002365,C0736,2026-01-28,Home & Kitchen,Pan,2,4999,9998,Success,Organic Search,Returning,Hyderabad,Telangana,Female,45-54
T002366,C0736,2026-01-05,Home & Kitchen,Bottle,3,799,2397,Success,Organic Search,Returning,Hyderabad,Telangana,Female,45-54
T002367,C0736,2026-02-05,Footwear,Boots,2,499,998,Success,Organic Search,Returning,Hyderabad,Telangana,Female,45-54
T002368,C0736,2026-03-16,Accessories,Wallet,3,2999,8997,Success,Organic Search,Returning,Hyderabad,Telangana,Female,45-54
T002369,C0737,2025-08-25,Footwear,Sneakers,3,1198,3594,Success,YouTube,VIP,Bengaluru,Karnataka,Male,18-24
T002370,C0737,2025-09-05,Electronics,Keyboard,3,2248,6744,Success,YouTube,VIP,Bengaluru,Karnataka,Male,18-24
T002371,C0738,2025-11-23,Fashion,Jacket,2,358,716,Success,Instagram,New,Pune,Maharashtra,Female,35-44
T002372,C0738,2025-12-15,Sports,Dumbbell,2,3598,7196,Success,Instagram,New,Pune,Maharashtra,Female,35-44
T002373,C0739,2025-08-23,Home & Kitchen,Mixer,3,4999,14997,Success,Organic Search,New,Kolkata,West Bengal,Female,45-54
T002374,C0740,2025-05-24,Footwear,Sneakers,3,4999,14997,Success,Facebook Ads,New,Hyderabad,Telangana,Male,18-24
T002375,C0741,2025-11-26,Fashion,T-Shirt,1,1198,1198,Success,Organic Search,New,Chennai,Tamil Nadu,Male,45-54
T002376,C0741,2026-01-08,Footwear,Boots,1,799,799,Success,Organic Search,New,Chennai,Tamil Nadu,Male,45-54
T002377,C0742,2025-02-20,Books,Novel,2,3598,7196,Success,Instagram,Premium,Hyderabad,Telangana,Female,35-44
